text_id,L1,source,text,n_tokens,proficiency,english_ratio,metadata_json
pelic_41974,spanish,pelic,"Reviewer: Hernan Martinez-Millan 
Movie Review: The King's Speech 

 An extraordinary movie that you can watch in these days is The King's Speech. This movie, starring Colin Firth, which has received many prizes since Firth's performance, is really outstanding in the history of cinema. The King's Speech was inspired by a real story that took place in England. Colin Firth, who is the main character, represents George VI. George VI was a duke who became King since his brother abdicated. The plot of this amazing movie focuses on the linguistic difficulties that George VI suffered, which triggered for him a lot of political problems. The central fact in this movie is about the relation between the King and his doctor, to whom he entrusts the task of helping the King to overcome his stutter. This beautiful and deep movie, which explores many crucial aspects of the life of George VI, narrates the story of this process of learning since the King, who had the challenge of speaking in public without a stutter, should announce the Second World War to his land. This movie is not only dramatic, but also it's funny, which has been a crucial factor to turn it into a success. The linguistic therapy, which not only involves professional help but also a personal relationship between the King and his doctor, is unusual, funny, painful, sad and difficult. Definitely The King's Speech is an extraordinary movie, which has been reviewed very well. If you have not watched this lovely movie I think this is a great opportunity to do it. Most of the people who watched this movie had a very positive opinion about the role of the characters and the scenery in which it was made.",288,B2+/C1,1.0,"{""anon_id"": ""bj2"", ""gender"": ""Male"", ""level_id"": ""5"", ""course_id"": ""806"", ""version"": ""1"", ""text_len_nltk"": ""295""}"
pelic_42086,spanish,pelic,"As you know, Japan has been suffering a terrible crisis in these last weeks. A lot of American journalists have moved to the disaster area. Last night, Katie Couric from CBS News reported serious damage in another reactor. She said that day by day the situation in Japan is getting worse. Also she noted that there are many workers who are sacrificing their lives trying to repair the damage in these nuclear plants. Another journalist who is in the devastated area announced that despite the fact that the Japanese government are working very hard to avoid a meltdown in these plants that still have a lot of problems. He also explained that the most serious difficulties in this case is that not many people are trained to solve this kind of problems. As you now, the news from Japan is still reporting damage in these plants. For example, ANON_NAME_0 Matthews, who is the anchor of Hardball, indicated that now there is another danger that involves plutonium. Mattews also noted that Japanese citizens have shown a real stoic spirit since they have faced this crisis with calm and bravery. That is to say, despite this terrible situation the people have reacted well. But right now, at the time when I am writing this report, CNN is reporting that there is a high level of radiation. For this reason, the US government communicated that their citizens should stay 50 miles from the affected area.",242,B2+/C1,1.0,"{""anon_id"": ""bj2"", ""gender"": ""Male"", ""level_id"": ""5"", ""course_id"": ""806"", ""version"": ""1"", ""text_len_nltk"": ""242""}"
pelic_42143,spanish,pelic,"The Best Way to Learn a New Language

 Learning a second language can be one of the most fun and interesting experiences. Today there are numerous languages in the world. Some people think that you can learn another language in your own country. In each language, there are many words that you cannot learn if you do not go to the country of the spoken language. Consequently, traveling to another country to learn another language is necessary because it can give you the experience and opportunity to practice all the time and learn idioms or slang that you cannot learn in the region where you grew up.

 One of the principle reasons is that if you stay in the country where you live, you cannot practice in normal situations. There are many words that you use in normal life situations. That is why it is important to be in the country of the language that you want to learn and have different interactions with native speakers. In my own experience, it was not until I came to the U.S. and lived for a period of time that I learned things that I never learned studying English in my country. I learned all this because I practiced all the time, when I went to the store, in school, in the market, in my house, and with my friends. You cannot do this in your country.
 
 The second important thing that you have to consider is that in every language there are idioms, or slang. If you are not in the country of the spoken language, you cannot learn idioms or slang. Many times I have experienced friends saying some words that I never heard before, because I never learned them in school in my own country. These are some idioms, or slang, that I have learned since I moved to the U.S.: ain't-isn't, hit the road-let's go, give me some slack-do not be hard on me, break a leg-good luck.
 

 I understand that some people do not incorporate traveling into their lives, but they are very interested in learning a new language. Some people think that if you go to a good school or a good program in your country, you can learn in an excellent way. However, you are never going to have all the vocabulary of a native speaker, and you are not going to have all the experience to practice wherever you go in normal life situations. Consequently, you are not going to be a 100% speaker in another language.
 
 There are things that you are not going to learn if you do not go to the country of the language that you want to learn. If you want to have 100% confidence when you go to another country, and you want be comparable with people in a normal way, you have to spend time in the country of the language that you want to learn. Traveling to another country is definitely the best and fastest way to learn another language.",503,B1+/B2,1.0,"{""anon_id"": ""eh2"", ""gender"": ""Male"", ""level_id"": ""4"", ""course_id"": ""820"", ""version"": ""1"", ""text_len_nltk"": ""510""}"
pelic_42144,spanish,pelic,"As you know, many things are taking place in the World. In the last weeks, we are watching on the TV many formidable news. Despite the fact that a lot of negative events are taking place around the world, I would like to explain an amazing news, which occur in my beautiful and wonderful country. Having suffered a difficult political situation in Colombia, which involved many security problems for Colombian citzens, the nation is safe and flourishing. The most recently statistics prove that Colombia is a nation that is beginning a process of social and economical expansion. Because many citizens are committed with this project, they feel that the future is optimistic and clear. Since Colombian citizens have worked very hard, they have achieved big objectives. After they overcame difficult situations, they have been working on how to preserve many political goals. Having this in mind, Colombians are reinforcing their democratical institutions and educational system. While this situation still, many social factors could be better. Watching this news, I feel very optimistic. When I watch this wonderful news about Colombia, I have been dreaming with a better future.",188,B2+/C1,1.0,"{""anon_id"": ""bj2"", ""gender"": ""Male"", ""level_id"": ""5"", ""course_id"": ""806"", ""version"": ""1"", ""text_len_nltk"": ""188""}"
pelic_42900,spanish,pelic,"Pay or not the information that you download from the Internet now a legal issue. Downloading information from the Internet now is issue that concerns everybody, that has been happening since the invention of the Internet but now is a huge stroke for the entertainment enterprises. Downloading from the Internet and do not pay should be illegal or not.",59,B1+/B2,1.0,"{""anon_id"": ""gu9"", ""gender"": ""Male"", ""level_id"": ""4"", ""course_id"": ""861"", ""version"": ""1"", ""text_len_nltk"": ""59""}"
pelic_43055,spanish,pelic,Usually people remark that downloading files like movies or music from the Internet affect the entertainment industry in specially the artist. Downloading files from Internet affects the artists because their productions is distributed in a free way so they do not earn any profits about this. Even though the high prices that the actors receive in the movies productions and the high prices in the concerts are enough to support an artist life.,73,B1+/B2,1.0,"{""anon_id"": ""gu9"", ""gender"": ""Male"", ""level_id"": ""4"", ""course_id"": ""861"", ""version"": ""1"", ""text_len_nltk"": ""73""}"
pelic_43468,spanish,pelic,"Ways to Waste Time

 All people have different ways to waste time. First, everybody could waste it everyday. For example, waiting for a bus, thinking in troubles without results. Second, people waste time in specific places like home, job or college. In home, you could spend time watching T.V. a lot of time, in front of the computer seeing no useful ANON_NAME_0. In job or college you can feel stress because you have many work that you did not or only having a lot of disorder. Finally, people could waste time for social recognition. In that case, young people could have a lot of parties, going out all day with your friends, or maybe using their cell phone for more than one hour per day in not specific matters. In all of cases, no matter age, place, gender or occupation, everybody have ways to waste time.",146,B1,1.0,"{""anon_id"": ""aw5"", ""gender"": ""Female"", ""level_id"": ""3"", ""course_id"": ""918"", ""version"": ""1"", ""text_len_nltk"": ""148""}"
pelic_43563,spanish,pelic,"Ways to Waste Time

 All people have ways in common to waste time. The first way could be using internet in useless ANON_NAME_0. For example, many teenagers and some adults spend a big part of their time in social networks like chats, messenger or facebook. The second way in common is having disorder. For instance, if everything is messy in office, workers could spend a lot of time trying to focus in only one activity. Third, some people like to have non productive activities. Therefore, when family are at home sleeping a lot, watching T.V. all day or making not important callings only for gossip, are activities that people use to have without productive results. In all of these cases you could see, people always have common ways to waste time.",131,B1,1.0,"{""anon_id"": ""aw5"", ""gender"": ""Female"", ""level_id"": ""3"", ""course_id"": ""918"", ""version"": ""2"", ""text_len_nltk"": ""133""}"
pelic_43809,spanish,pelic,"Ways to Waste Time

 All people have ways in common to waste time. The first way could be using the internet in useless things. For example, many teenagers and some adults spend a big part of their time on social networks like face book. The second way in common is having disorder. For instance, if everything is messy in office, workers could spend a lot of time trying to found something. Third, some people like to have non productive activities. For example, when a family is at home sleeping a lot, watching T.V. all day or making unimportant call only for gossip, they will have unproductive results. In all of these cases you could see, people always have common ways to waste time.",123,B1,1.0,"{""anon_id"": ""aw5"", ""gender"": ""Female"", ""level_id"": ""3"", ""course_id"": ""918"", ""version"": ""3"", ""text_len_nltk"": ""124""}"
pelic_44010,spanish,pelic,"How to Make Scrambled Eggs


 Scrambled eggs are quick and easy light meal. You need two fresh eggs milk butter salt and pepper. You also need a mixing bowl, a tablespoon, a fork, and frying pan. First, break the eggs into the bowl. Then add about three tablespoons of milk the salt and the pepper. Beat the mixture with a fork until it is well mixed. Next, melt a small piece of butter in the prying pan over low heat. Pour the egg mixture into the pan and let it heat through. Then turn up the heat slightly. As the eggs cook push, them around gently with the fork. When the scrambled eggs are done to perfection, they should be light and fluffy. In just a few minutes, you can sit down and enjoy your delicious meal.",137,B1,1.0,"{""anon_id"": ""aw5"", ""gender"": ""Female"", ""level_id"": ""3"", ""course_id"": ""918"", ""version"": ""1"", ""text_len_nltk"": ""137""}"
pelic_44033,spanish,pelic,">Friday usually is the socialize day when i can go to parties or reunions and mingle with new people in comparison Sunday is the day when i can to philosophy and and enjoy the life doing activities like reading or meditating.
>Sunday is day when home duties are the priority being at home and fixing everything is crucial different to Friday Im always outside home and the last thing that comes to my mind is clean my house.
>Fridays is a day that i enjoy a lot of because i can see all my friends and talk with them in other hand Sunday is great to because i can spend a quality time with my family.
>On Sundays Parks, Museums and green areas are the options to spend a joyful day but bars, night clubs and restaurants are the option to spent a fun friday.
>",146,B2+/C1,1.0,"{""anon_id"": ""gu9"", ""gender"": ""Male"", ""level_id"": ""5"", ""course_id"": ""948"", ""version"": ""1"", ""text_len_nltk"": ""145""}"
pelic_44295,spanish,pelic,"How to Make Scrambled Eggs

 Scrambled eggs are a quick ans easy light meal. You need two fresh eggs, milk, butter, salt and pepper. You also need a mixing bowl, a tablespoon, a fork and a frying pan. First, break the eggs into the bowl. Then add about three tablespoons of milk, the salt, and the papper. Beat the mixture whit a fork until it is well mixed. Next, melt a small piece of butter in the frying pan over low heat. Pour the egg mixture into the pan an let it heat through. Then turn up the heat slightly. While the eggs cook, push them around gently with the fork. When the scrambled eggs are done to perfection, they should be light and fluffy. In just a few minutes, you can sit down and enjoy your delicious meal.",139,B1,1.0,"{""anon_id"": ""aw5"", ""gender"": ""Female"", ""level_id"": ""3"", ""course_id"": ""918"", ""version"": ""1"", ""text_len_nltk"": ""139""}"
pelic_44798,spanish,pelic,"Left-Handedness

 Do you know anyone who is left-handed? You probably do. About 10 percent of the population uses their rather than their right hand for writing and other task. Although many athletes, musicians, artist, and world leaders are left-handed, being left-handed certainly has a few disadvantages in a world designed by and for right-handed people. 

 Social situations can provide opportunities for left-handed people to feel clumsy. First of all, when they do made handshakes. Right-handed people offer their right hands, and they expect to grasp the right hand of the other person. The instinct of left-handers, however, is to extend their left hand. They have to train themselves to extend their right. Another social opportunity for awkwardness occurs at the dinner table. Left-handed diners constantly bump elbows with a right-handed person. Unless they sit at the far end of the table, with no one sits on their left. What's worse, left-handers have to concentrate in order to avoid grabbing and drinking from the wrong glass.
 Left-handed people can face inconveniences at school, too. Consider the chair in classrooms with little fold-up desktops for taking notes. Most of them are made for right-handers. Left-handers have to write with their left elbow hanging in midair, or they can else turn themselves around almost 180 degrees in order to lay their notebook on the desk. Furthermore, when lefties write in a three-ring binder or spiral notebook, the rings get in the way of their hands when they write on the front side of a page. Finally, left-handers write from left to right, their hand smears the fresh ink across the page.
 Last but not least are the many inventions of the modern world. That is making life convenient for right-handers but inconvenient for lefties. These include scissors, can openers, corkscrew, automobile gear shifts, cameras, and computer keyboards.

 In sum, in a world organized for right-handers, left ?handed people must confront and overcome challenges every day.",322,B1,1.0,"{""anon_id"": ""aw5"", ""gender"": ""Female"", ""level_id"": ""3"", ""course_id"": ""918"", ""version"": ""1"", ""text_len_nltk"": ""340""}"
pelic_45241,spanish,pelic,i dont see atractive that way of life because i am completely absorbed in the technology world. being a monk is very difficult because he has to change all his life i mean learn how to live without technology and other things. i think that the difficult thing for me and mostly because i grow up in a advanced society is the technology because we used all the time. also they have a lot of restrinctions and i cant live with that for example the code of dresseing. the discipline is very importand in the monastic world but we need discipline for eberything but i think that discipline its no normal for example get up at 5AM withouth the alarm. in conclution i think that the monastic life is not for me and i could`t do the same things that the monks do.,143,B1+/B2,1.0,"{""anon_id"": ""es6"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""988"", ""version"": ""1"", ""text_len_nltk"": ""144""}"
pelic_45255,spanish,pelic,"After reading the article, I think that the requirements to take the class are a person that is responsible, that respects and is honest with the rules of the class. And most important is really interested in get a challenge and carry out of it. Sometimes I feel so absorbed by the technology because i know that it's attractive and entertaining. But it's destroying many cultural traditions. Right now people forget to live their lifes, to communicate and to have relationships just for being in their Iphones, Ipods, smarthphones, etc. In my opinion, the class of the article tries to save and share part of an ancient culture. 
I would like to take this class, but if I take it; the music would be the most difficult part to leave. I love listen to music in every place and every moment. So might be hard to live without my Ipod.",150,B1+/B2,1.0,"{""anon_id"": ""dj5"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""988"", ""version"": ""1"", ""text_len_nltk"": ""152""}"
pelic_45391,spanish,pelic,"The Capsule of My Time

My school classmates and I created this capsule of time maybe ten or twelve years ago when my school was celebrated its 40 years anniversary. We buried it at the school, I think that it is in front of the cafeteria. I cannot remember all the items that are in side of it. I think that we put in many pictures, because they was the evidence of our lives at the school, some photograph showed us in our class room, I think that one of them was a picture in which my team of volleyball was surrounded a trophy that we won in a tournament. Whit the pictures we wanted to show to feature persons who used to be our lives. Maybe I put in a letter whit my school girlfriend to remember us our love, It is funny because in this moment I do not speak with her. My best friend put in the capsule a bottle of water which contains water and a little ship. Other classmates chose for the capsule a lot of objects that represent them, I can remember that when I watched carefully inside of the capsule I counted five necklets, two estranges rings, some ceramic objects that people made for put in the capsule, a partner put there his favorite book, but the most important thing that that capsule contains is the remember of our school happiness.",238,B1,1.0,"{""anon_id"": ""ax6"", ""gender"": ""Male"", ""level_id"": ""3"", ""course_id"": ""972"", ""version"": ""1"", ""text_len_nltk"": ""237""}"
pelic_45830,spanish,pelic,"A Good Doctor

A good doctor is someone who is a model of healthy and has the ability to understand the patients. The first element that makes a good doctor is being a model of healthy. The figure of the doctor plays a significant role in the society. It is important that a good doctor takes care for his behavior, because it influences the behavior of others member of the community. For instance, a doctor, who obviously knows that the cigarette is a cause of cancer, needs to avoid the smoker habit. Someone who sees a doctor smoking could think that the smoking is not too bad. A second aspect that a good doctor must have is being capable to understand the patients. This element has two sub elements contained. A good doctor needs to understand the patients' feelings and emotions. Also, he needs to understand patients' vocabulary, because people usually do not know the medical vocabulary that is like another language. A good doctor needs to translate the common vocabulary to the medical language. In conclusion, two of the qualities that a good doctor has to has are understand his patients and being a model for the society.",199,B1,1.0,"{""anon_id"": ""ax6"", ""gender"": ""Male"", ""level_id"": ""3"", ""course_id"": ""969"", ""version"": ""1"", ""text_len_nltk"": ""199""}"
pelic_45960,spanish,pelic,i dont want to have synesthesia because i think that it would be weird to have sensations that people dont have and it would be like abnormal so for that reason i think that i dont want to have synesthysia because i want to feel the same things that other people feel. but in case that i would have synesthesia i would like to have the view and the listening hooked together so simultaneously i can see and hear thing at the same time.,84,B1+/B2,1.0,"{""anon_id"": ""es6"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""988"", ""version"": ""1"", ""text_len_nltk"": ""84""}"
pelic_46003,spanish,pelic,"I would like to experiment having synesthesia in all the combinations possible. Is incredible and hard to believe how this flows so naturally. But, I would not want to have a permanent synesthesia. Sometimes, I suffer of constant headache and I think that this condition could worsen it. One of the aspects that scared me, is that I think that synesthesia generates a constant conflict in the parts of the brain that divides the sensations.",75,B1+/B2,1.0,"{""anon_id"": ""dj5"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""988"", ""version"": ""1"", ""text_len_nltk"": ""75""}"
pelic_46034,spanish,pelic,"The Internet

The invention of the internet is a great achieve for humanity. As a result of the hard work of many creative minds that make this possible. Many people use the internet this time. For everything and, many things uses internet too. Like phones and computers.
The invention of the internet causes many benefits to people. For example, you can search about something quickly on our phone or laptop, if you have internet. So, this means that people have fast information and free in any place of the world. Furthermore, you cannot only find information; but also you can play games, buy things, make friends, and download music. So, the computer is a very important tool now days.
The internet not only provides good information. Many web ANON_NAME_0 have prohibited content, such as pornography, and ANON_NAME_0 for adults. Due to children can't get in these ANON_NAME_0, when they are in the adolescence It's obvious that they want to know what this ANON_NAME_0 are about, why they are prohibited, and what I'm going to find on this page. So, they get in and start to look at pornography or other things that is not a good factor in their development.
We have to learn how to uses the internet properly. The internet has many benefits but simultaneously has many deficits. So, we have to know what the correct use of the internet is and avoid these bad ANON_NAME_0. Also teach the children of the uses of internet. How to use properly he information that they provides us.
My opinion about the internet is positive because we can learn many things in this virtual world. And it is helps the people to develop things. Furthermore, we have to take care of what we are searching for because maybe it can be very dangerous.",302,B1+/B2,1.0,"{""anon_id"": ""es6"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""989"", ""version"": ""1"", ""text_len_nltk"": ""310""}"
pelic_46064,spanish,pelic,"Yes, I have. It was hard. The last week a friend received a letter from her ex-boyfriend. Other friend was really interested, but the letter was in Spanish. So he couldn't read it, and I tried to interpret it for him. It was difficult because the letter had many expressions that I still don't know how translate it to English.",60,B1,1.0,"{""anon_id"": ""ax6"", ""gender"": ""Male"", ""level_id"": ""3"", ""course_id"": ""969"", ""version"": ""1"", ""text_len_nltk"": ""63""}"
pelic_46068,spanish,pelic,"Yes, I would like. The PhD degree is a kind of certificate that says that someone studies something else, and this is important. For instance my father doesn't have a PhD degree. In his work, if he would have it, the company would pay him more. Having a PhD degree, in some companies, is a requirement to acquire a better position.",61,B1,1.0,"{""anon_id"": ""ax6"", ""gender"": ""Male"", ""level_id"": ""3"", ""course_id"": ""969"", ""version"": ""1"", ""text_len_nltk"": ""62""}"
pelic_46233,spanish,pelic,"ANON_NAME_0 Esteban has been a medicine student for 5 years. In the high school, his biology teacher sparked his interest in the human body. Since then, ANON_NAME_0 has studied different aspects of the body mechanism. He has been a physiology tutor since 2008. Also, he has been a member of the physiology department of the Pontificia Universidad Javeriana for 4 years. For many years, ANON_NAME_0 has showed his interest in the medical field, and he has involved in many investigations. In 2010, he started a study about stereotactic surgery that soon will be published in a journal.",97,B1,1.0,"{""anon_id"": ""ax6"", ""gender"": ""Male"", ""level_id"": ""3"", ""course_id"": ""972"", ""version"": ""1"", ""text_len_nltk"": ""96""}"
pelic_46248,spanish,pelic,"""Americans"" are more than 35 countries

Balance between countries is one of the movements that are right now making some noise. USA is one of the countries that are promoting a lot of new ideas that becomes of the common people. But, there is one that me as Latin-American I want to talk about and a lot of people forget about it. The word ""American"" is a noun that we use to call a citizen or attribute of or from the United States. America as an adjective we use to call the ""new world"", one entire continent that has 3 sub continents, and more than 35 countries. Use ""American"" to call the citizens of USA that refers to a whole continent is undue and offensive to the rest of the America continent.
 America is a continent that has more than 35 countries, 10 languages and roughly 900 millions of people. When Christopher Columbus discovered it in 1492, he put the trade to his explorer friend Amerigo Vespucci, to make a map of the ""new world"", and when hw finalize he use the name of Amerigo as ""America"" to call the entire continent that he had been draw traveling by boat. That means that all the Indians that were there in this moment were calling by the explorers, colonizers, and navigators as ""Americans"". The history is so clear and says us that the history of the world ""Americans"" was use to call the complete continent.
Furthermore, the people from United States of America use ""America"" to refer their country because they are ""lazy thongs"", so; the entire name is very long that they usually search short worlds to use as nick names; this gave us the adjective use as ""Americans"". When we search in the dictionary The Royal Spanish Academy recommends that ""should avoid the use of American to refer exclusively to the inhabitants of the United States, abuse can be explained by the fact that Americans often use the abbreviated name America (in English) to refer to their country. Do not forget that America is the name of the whole American continent and are all that inhabit it. "" 

It is true that USA have been becoming the most powerful country of America, and are the ones that have been helping a lot of countries, like mine, of the problems of wars and drugs. But, if we want to have some day a balance between one country and another we should have equate adjectives to call the citizen of America without exclusion. 

In conclusion, we need to respect us as a continent and stop making abuses with other countries, for me as American is annoying to hear ""Americans"" only as USA, and is more annoying that the people don't care about that. We need to make a change of mind and have a complete unit as a continent.",478,B1+/B2,1.0,"{""anon_id"": ""dj5"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""989"", ""version"": ""1"", ""text_len_nltk"": ""472""}"
pelic_46284,spanish,pelic,"Abortion should be legal under the three months of pregnancy, in cases of rape and early in a pregnancy. Many young girls get pregnant earlier and they don't want to miss her adolescence or the don't feel ready to have a baby, so the final option is the abortion. Also there are many cases of rape in girls and that another factor that makes the young teenagers make and abortion. The abortion must be legal, because as I say many girls don't feel prepared for a big responsibility that is a baby and in cases of rape, how you can have a child that every day is going to remind you who do that to you.
 The girls don't want to miss their adolescence so they make the abortion. Also one issue that contributes to the decision to make the abortion is the economic problems. As a result of their pregnancy many parents stop to support their daughters so they don't have money to raise, feed, and take care of their babies. They are so young to become a mother and obviously they don't want to miss parties, school, boyfriends and many teenage things. As a result of this the baby is going to suffer because he is going to live with a mom that doesn't love him, and that's not good for a child. Furthermore if you are going to make an abortion, you have to do it under the three months of pregnancy, because the health consequences are lower and the fetus is not developed yet. 
 In cases of rape the abortion must be legal; you don't want to remind you who do that to you. As we know unfortunately the rape is very common is our society and there are many criminals that are waiting for the correct moment to attack. So, a lot of innocent girls are victims of this phenomenon and that makes them considerate the decision of an abortion. Due to they don't want to have a child, that they not feel any love, because they were rape and of course they don't want to have any contact with the criminal, such as become a mother for her child. And is your choice if you want to have the baby of a criminal or you don't want to think about that horrible moment every day.
 It is unethical to kill somebody, but how you can have a baby that you don't want? Most of the people considerer the abortion a big crime, and that's because the Catholic Church doesn't approve this issue. Kill someone is a crime, but how can be a crime make an abortion under the three months of pregnancy? It's just a fetus is not developed yet, so technically not a human. As we mention in the last paragraph, you make the choice if you want to have your baby or you don't. Furthermore the abortion never is going to be approved by society, it doesn't matter if is legal or not; many people hear the world abortion and they get surprised but I understand that it`s difficult to accept the abortion in our society and it`s more difficult that this issue become a normal thing. Also some of the people will considerer an immoral thing just talk about the idea of an abortion. This is a taboo that we have to destroy. Nobody have to force a girl to have a child if she doesn't want.",576,B1+/B2,1.0,"{""anon_id"": ""es6"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""989"", ""version"": ""1"", ""text_len_nltk"": ""597""}"
pelic_46293,spanish,pelic,"2. I lived with my parents and my siblings, you met them.

5. My brother slept on the living room, i hardly ever saw him.

6. My father had made the large old couch.

7. I love the family of my best friend who lives accross the hall.

11. They sold delicious bread and cake, people stood in line for hours.

12. I miss my brother and sister that lives far away .",73,B1+/B2,1.0,"{""anon_id"": ""es6"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""992"", ""version"": ""1"", ""text_len_nltk"": ""66""}"
pelic_46294,spanish,pelic,"If you go to my country, that is a grat destination. you should visit my hometown that is Cali. is a very warm city always the sun is shinning, it is very hot. Is a very captivating city because you can do many things; you can go to a disco to dance salsa (that is the tipical dance), you can go to a chiva tour arround the city, you have to go to San Antociatonio that is a very nice place usually the people go there to eat and to listen stories in the street that the students of the universities perform, also the san antonio neigborhood is very antique and beautiful so you dont want to miss that. other place that you can go is to visit th museums and the calima lake that is very famous. if you go to Cali you have to be associated with all this tical food and cultural things, we have a delicious food and folclorick things.",164,B1+/B2,1.0,"{""anon_id"": ""es6"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""988"", ""version"": ""1"", ""text_len_nltk"": ""164""}"
pelic_46311,spanish,pelic,"I lived with my parents and siblings, that you've met.

I had two sisters, whose i felt a close conection, and an older brother.

My brother, who I hardly ever saw him, slept on the living room couch.

It was a large old couch, that my father made it by himself.

My best friend, whose family I loved, lived across the hall.

We went to the same school, where we studied English.

Mr. Robinson, who everyone was a little afraid, was our English teacher.

After school I worked in a bakery, which my aunt and uncle owned it. 

They sold delicious bread and cake, that people stood in line for hours to buy them.

My brother and sister, whose I miss, live far away now.

When we get together we like to talk about old days, where we all lived at home then.",143,B1+/B2,1.0,"{""anon_id"": ""dj5"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""992"", ""version"": ""1"", ""text_len_nltk"": ""144""}"
pelic_46313,spanish,pelic,"Colombia is a place full of magic with places to know and enjoy. We have a lot of beautiful towns that makes you feel vivid and touch your heart. One of my favorite is Salento, in Quindio department. Is a town that does not have too much people, but the ones that live there are amazing, kind and very hospitable. The town has colony old houses that are in different colors. The central square is a place when you can eat a lot of typical, delicious and cheap food. Don't forget to try the ""Arepas"" in the street, a typical food that are made in dough and have melted cheese in the top. Also you can buy a lot of crafts that are typical products man-made, like purses, baskets, clothes, food, etc. The most beautiful aspect is the gorgeous landscape around the town, because is in a valley, when you go up the mountain the full of green captivate your sensations. Is a destination to relax to have a homely met with the Colombian people and our rich culture.",179,B1+/B2,1.0,"{""anon_id"": ""dj5"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""988"", ""version"": ""1"", ""text_len_nltk"": ""181""}"
pelic_46355,spanish,pelic,"Dragons

The human imagination does not have limits. Since the time in which people lived in caverns, the human mind was dreaming with many things behind reality, because in this way the human mind was able to explain the nature. In this context many myths have been created, and with them many magic creatures were arising. These mythical animals play significant roles in oral stories, books, and movies. For example, the dragons are important characters in a lot of stories. Authors like Tolkien have used this figure. Tolkien in, ""The Hobbit"", used a big dragon which was protecting the dwarf's stolen treasure to make the lead character a hero. Also, today, dragons have become popular in the big screen. One of the most beautiful movies with a dragon as a principal character was ""Heart of Dragon."" There are three main reasons for which dragons are the most popular mythical creatures that have existed.

 The first reason is that dragons evoke in us feelings like fear, fascination or respect. This is because the figure of the dragon is related with power. These animals are huge creatures. This statement can be affirmed when somebody looks at illustrations of dragons. Usually, in the pictures the dragon's size is bigger than the human's. Also, these creatures are strong in all the stories. The ability to flying is another characteristic related with the power, maybe because it is a creature that can be in a higher position than a human. These elements can remind us feelings such as fear and fascination. On the other hand, dragons are also involved with the knowledge of the world such as astronomy, mathematics, literature. This other aspect that is close to the sciences evokes respect. These elements attract people's attention.

Another factor that makes the dragons popular is that their bodies are made of different animal body parts such as dinosaurs, crocodiles, snakes, and bats. Many of the animals that are involved in the building of the dragons' bodies are strange and mysterious animals and this element attracts people's attention. People love dinosaurs, and they are represented in dragons' bodies. Also, dragon's wings are similar like the bat's wing. So the mixture between lizards and mammals are something that really sparks people's interest. 

The third factor that makes dragons popular is that really nobody knows if they were real or not. The fact that many stories with dragons existed plants doubt in the human's brains. Some stories are real. For instance, in the past, in Indonesia, Komodo Island was used like a prison in which the most dangerous criminals were left. The idea was that the dragons fed on them. Today, people named the dragons that live on that island Komodo Dragons. These extraordinary lizards can grow three meters, are really strong, and they have an amazing characteristic. The Komodo Dragon's mouth is a rich bacterium ecosystem in which grows a huge diversity of microorganisms such as E. coli, Staphylococcus sp., Proteus morgana and P. mirabilis1. This kind of dragon, instead of shooting fire from its mouth, bites with a huge amount of microorganisms that infect prey. This animal is one of the real dragons that exist in the world.

 In brief, dragons are a mythic element that people love. They play an important role in many of the most famous stories. One reason of these creatures have had success is that they put in the human minds the feelings of fear and respect. However, not all the stories are fiction, because some dragons live in our world. The Komodo dragon is one of them. These wonderful mythic or real creatures will be present in many stories in the future. Looking this, it is evident why this magic creature can amaze people easily.",624,B1,0.9787234042553191,"{""anon_id"": ""ax6"", ""gender"": ""Male"", ""level_id"": ""3"", ""course_id"": ""969"", ""version"": ""1"", ""text_len_nltk"": ""634""}"
pelic_46359,spanish,pelic,"When I arrived here, 15 days ago, my cousin picked me up at the airport and then we went home. I met there my housemates which showed my room. I felt like home because they cheered me up and this was very nice. Few minutes later, my cousin went back his home. After taking a rest, I turned my room around, also I hung up some posters and finally, I put away my clothes. Then, I turned on my computer and called my parents through Skype. It's was very exciting. The next day, I got out of Home and went to many places in Pittsburgh. Then, I went to the Cathedral of Learning and took the placement test at the ELI. Before that, I signed up. That week (before started classes), I found out many interesting things in Pittsburgh. Finally, 8 days ago, I started classes at the ELI. I really feel so happy in my new home, I enjoy everything, but maybe I would like to fix my room up.",171,B1+/B2,1.0,"{""anon_id"": ""bl3"", ""gender"": ""Female"", ""level_id"": ""4"", ""course_id"": ""1043"", ""version"": ""1"", ""text_len_nltk"": ""170""}"
